# Max Mustermann, 2023-02-03 14:16:45.489296
# Monthly WHMod-Groundwater Recharge in mm
# Monthly values from 1990-01-01 to 1992-01-01
##########################################################
1990-01	0.3123535222629805
1990-02	11.26990972195137
1990-03	1.202722479827292
1990-04	1.6153368961041545
1990-05	-1.966510855767592
1990-06	-0.7622536716921774
1990-07	-1.482467549347431
1990-08	-2.7902887575098454
1990-09	1.1584295976408858
1990-10	1.8341058769334753
1990-11	15.30160514900505
1990-12	16.083881574719623
1991-01	12.867846494514447
1991-02	5.596682579465355
1991-03	4.404740610210456
1991-04	0.3109043749421045
1991-05	-0.7420669814995602
1991-06	0.5799537654768397
1991-07	-1.707045080537081
1991-08	-2.807612545031555
1991-09	-2.0378062382157776
1991-10	1.0124938321292507
1991-11	7.57714758711962
1991-12	11.065644964600226
