# Max Mustermann, 2023-02-03 14:16:45.491291
# Monthly WHMod-Groundwater Recharge in mm
# Monthly values from 1990-01-01 to 1992-01-01
##########################################################
1990-01	0.5045038812540086
1990-02	5.250603291729102
1990-03	6.4497203320862395
1990-04	1.7912861345033646
1990-05	-0.6268182705790565
1990-06	-1.2685268478426805
1990-07	-0.6807497284977176
1990-08	-2.782809513177545
1990-09	0.00455351862727867
1990-10	1.0133223565827008
1990-11	10.543526380157056
1990-12	12.408252255341312
1991-01	17.41453327524282
1991-02	5.238857183865606
1991-03	6.298480526672588
1991-04	1.705189692982093
1991-05	0.5847423425736368
1991-06	0.01631629765354097
1991-07	-0.3823595659513151
1991-08	-2.097171803288229
1991-09	-2.5505616288699913
1991-10	0.7403114329158353
1991-11	5.877001644492123
1991-12	8.331521262534562
